Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:7	fi6s		rc://*/ta/man/translate/figs-metaphor	אַל־תָּס֥וּר מִמֶּ֖⁠נּוּ יָמִ֣ין וּ⁠שְׂמֹ֑אול	1	Yahweh is speaking as if **the law that Moses … commanded** were literally a road that Joshua was walking on and as if Joshua might **turn aside from** it and walk on a different path. He means that Joshua must not stop living in the manner in which God commanded in the law. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [Do not stop obeying it]
1:7	db9m		rc://*/ta/man/translate/figs-merism	יָמִ֣ין וּ⁠שְׂמֹ֑אול	1	Yahweh is speaking of two things in order to mean those things and everything in between them. Continuing the image of the road, he means that Joshua should not go off the road in any direction. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [in any way]
1:8	g4qg		rc://*/ta/man/translate/figs-metonymy	לֹֽא־יָמ֡וּשׁ סֵפֶר֩ הַ⁠תּוֹרָ֨ה הַ⁠זֶּ֜ה מִ⁠פִּ֗י⁠ךָ	1	Yahweh is using the phrase **shall not depart from your mouth** by association to mean that Joshua must continually read the **Book of the Law**, since people at this time read aloud, even when reading alone, so Joshua would use his mouth to form the words as he read. (However, this is not a command to read only alone. It envisions that Joshua might at times read the law aloud to the people of Israel.) Alternate translation: [You shall not stop reading the Book of the Law]
1:8	vu2t		rc://*/ta/man/translate/figs-merism	יוֹמָ֣ם וָ⁠לַ֔יְלָה	1	Yahweh is referring to the two main components of time, **day** and **night**, to mean “all the time.” If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [continually]
1:8	lcs7		rc://*/ta/man/translate/figs-parallelism	תַּצְלִ֥יחַ אֶת־דְּרָכֶ֖⁠ךָ וְ⁠אָ֥ז תַּשְׂכִּֽיל	1	The phrases **you will make your ways prosperous** and **you will succeed** mean similar things. Yahweh is using the two phrases together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [you will assuredly be successful]
1:8	k618		rc://*/ta/man/translate/figs-personification	תַּצְלִ֥יחַ אֶת־דְּרָכֶ֖⁠ךָ	1	Yahweh is speaking of Joshua’s **ways** as if they were a living thing that Joshua could **make … prosperous**. Yahweh is speaking of Joshua’s actions as if they were **ways** or roads that he was walking on. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [you will prosper in what you do]
1:9	vt4l		rc://*/ta/man/translate/figs-rquestion	הֲ⁠ל֤וֹא צִוִּיתִ֨י⁠ךָ֙	1	Yahweh is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [Surely I have commanded you!]
1:9	fnz8		rc://*/ta/man/translate/figs-parallelism	חֲזַ֣ק וֶ⁠אֱמָ֔ץ	1	See how you translated these same phrases in [Joshua 1:6](../01/06.md). Alternate translation: [Be very courageous]
1:9	vwe1		rc://*/ta/man/translate/grammar-connect-logic-result	אַֽל־תַּעֲרֹ֖ץ וְ⁠אַל־תֵּחָ֑ת כִּ֤י עִמְּ⁠ךָ֙ יְהוָ֣ה אֱלֹהֶ֔י⁠ךָ בְּ⁠כֹ֖ל אֲשֶׁ֥ר תֵּלֵֽךְ	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [Since Yahweh your God is with you in every place where you go, do not be terrified and do not be dismayed]
1:9	u820		rc://*/ta/man/translate/figs-parallelism	אַֽל־תַּעֲרֹ֖ץ וְ⁠אַל־תֵּחָ֑ת	1	The phrases **Do not be terrified** and **do not be dismayed** mean similar things. Yahweh combines them to emphasize that Joshua must not fear. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Make sure that you are not terrified] or [There is absolutely no reason for you to be terrified]
1:9	f8qm		rc://*/ta/man/translate/figs-123person	עִמְּ⁠ךָ֙ יְהוָ֣ה אֱלֹהֶ֔י⁠ךָ	1	Here Yahweh speaks about himself in the third person. If it would be helpful in your language, you could translate this with the first person. Alternate translation: [I, Yahweh your God, am with you]
1:11	f3rg		rc://*/ta/man/translate/figs-quotesinquotes	וְ⁠צַוּ֤וּ אֶת־הָ⁠עָם֙ לֵ⁠אמֹ֔ר הָכִ֥ינוּ לָ⁠כֶ֖ם צֵידָ֑ה כִּ֞י בְּ⁠ע֣וֹד ׀ שְׁלֹ֣שֶׁת יָמִ֗ים אַתֶּם֙ עֹֽבְרִים֙ אֶת־הַ⁠יַּרְדֵּ֣ן הַ⁠זֶּ֔ה לָ⁠בוֹא֙ לָ⁠רֶ֣שֶׁת אֶת־הָ⁠אָ֔רֶץ אֲשֶׁר֙ יְהוָ֣ה אֱלֹֽהֵי⁠כֶ֔ם נֹתֵ֥ן לָ⁠כֶ֖ם לְ⁠רִשְׁתָּֽ⁠הּ	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [and command the people to prepare provisions for themselves, because within three days they will be crossing over this Jordan to enter to possess the land that Yahweh their God is giving to them to possess it]
1:11	ck8h		rc://*/ta/man/translate/figs-explicit	בְּ⁠ע֣וֹד ׀ שְׁלֹ֣שֶׁת יָמִ֗ים	1	Joshua was counting the current day as day one. This was the way that Jewish people counted days. If it would be helpful to your readers, you could indicate the meaning explicitly. Alternate translation: [in two days from now] or [on the day after tomorrow]
1:13	dgxd		rc://*/ta/man/translate/figs-explicit	זָכוֹר֙ אֶת־הַ⁠דָּבָ֔ר אֲשֶׁ֨ר	1	Joshua did not think that the people from these three tribes had forgotten what Moses had instructed them. Rather, he is using the word **Remember** to cause them to pay attention to what he is going to say next. If you would not use the word **Remember** for this purpose, you could use an equivalent expression or indicate the meaning explicitly. Alternate translation: [You know the word that] or [You recall the word that] or [Keep in mind the word that]
1:13	ylv8		rc://*/ta/man/translate/figs-metonymy	אֶת־הַ⁠דָּבָ֔ר	1	Here, **word** represents what Moses had said to Joshua using words. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: [the instructions] or [the words]
1:13	jquc		rc://*/ta/man/translate/figs-yousingular	אֶתְ⁠כֶ֛ם & אֱלֹהֵי⁠כֶם֙ & לָ⁠כֶ֔ם & לָ⁠כֶ֖ם	1	Every occurrence of the words **your** and **you** in this verse is plural and refers to Joshua and the Israelites.
1:13	l5qn		rc://*/ta/man/translate/figs-idiom	מֵנִ֣יחַ לָ⁠כֶ֔ם	1	The phrase **giving rest** is an idiom that refers to living peacefully and settling down in the land after Israel defeats its enemies. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [will cause you to live peacefully]
1:14	vefn		rc://*/ta/man/translate/figs-explicit	וּ⁠מִקְנֵי⁠כֶם֒	1	Here, the word translated as **livestock** refers to cows, sheep, and goats. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: [and your cows and sheep and goats]
1:14	ennq		rc://*/ta/man/translate/figs-explicit	בְּ⁠עֵ֣בֶר הַ⁠יַּרְדֵּ֑ן	1	Joshua is describing this **land** from the perspective of the land that Yahweh originally promised to the Israelites west of the Jordan. You could indicate this explicitly in your translation, as is modeled in the UST, if that would be helpful to your readers.
1:14	gkd1		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֣י	1	See the Introduction to Joshua for a discussion of the phrase “to the face of.” Alternate translation: [before]
1:14	d575		rc://*/ta/man/translate/figs-explicit	אֲחֵי⁠כֶ֗ם	1	Here, the word **brothers** means “fellow Israelites” and refers to the Israelites from the other tribes of Israel. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: [your fellow Israelites]
1:14	rk3h		rc://*/ta/man/translate/figs-explicit	גִּבּוֹרֵ֣י הַ⁠חַ֔יִל	1	The phrase **the warriors of valor** refers to the men who were of fighting age, over 20 years old. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: [the men of fighting age]
1:14	u212		rc://*/ta/man/translate/figs-abstractnouns	גִּבּוֹרֵ֣י הַ⁠חַ֔יִל	1	If your language does not use an abstract noun for the idea of **valor**, you could express the same idea with an adjective or in some other way that is natural in your language. Alternate translation: [the warriors who are valiant]
1:15	b5yt		rc://*/ta/man/translate/figs-idiom	אֲשֶׁר־יָנִ֨יחַ & לַֽ⁠אֲחֵי⁠כֶם֮	1	The phrase **gives rest** refers to living peacefully and settling down in the land after Israel defeated its enemies. It has the same meaning as the phrase “giving rest” in [Joshua 1:13](../01/13.md). See how you translated that phrase there.
1:15	f85b		rc://*/ta/man/translate/figs-explicit	לַֽ⁠אֲחֵי⁠כֶם֮	1	See how you translated the word **brothers** in the previous verse, where it is used with the same meaning.
1:18	zhz1		rc://*/ta/man/translate/figs-gendernotations	כָּל־אִ֞ישׁ	1	Although the term **man** is masculine, the speakers are using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: [Every person]
1:18	rel4		rc://*/ta/man/translate/figs-parallelism	כָּל־אִ֞ישׁ אֲשֶׁר־יַמְרֶ֣ה אֶת־פִּ֗י⁠ךָ וְ⁠לֹֽא־יִשְׁמַ֧ע אֶת־דְּבָרֶ֛י⁠ךָ לְ⁠כֹ֥ל אֲשֶׁר־תְּצַוֶּ֖⁠נּוּ יוּמָ֑ת	1	These two phrases mean basically the same thing and emphasize that any form of disobedience will be punished. The phrase **disobeys your mouth** and the phrase **will not hear your words** mean basically the same thing. The speakers are saying the same thing twice, in slightly different ways, to emphasize that they will **put to death** anyone who disobeys what Joshua commands. If it would be helpful to your readers, you could combine the phrases and express the emphasis in another way. Alternate translation: [We will surely put to death every man who disobeys what you instruct us to do]
1:18	mxi0		rc://*/ta/man/translate/figs-metonymy	יַמְרֶ֣ה אֶת־פִּ֗י⁠ךָ וְ⁠לֹֽא־יִשְׁמַ֧ע אֶת־דְּבָרֶ֛י⁠ךָ	1	The speakers are using the words **mouth** and **words** and associating them with the instructions or commands that Joshua would speak with his **mouth** using **words**. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [disobeys your commands and will not hear your instructions]
1:18	lbc3		rc://*/ta/man/translate/figs-activepassive	יוּמָ֑ת	1	If your language does not use the passive form in this way, you could express this in active form or in another way that is natural in your language. If you must state who did the action, the context indicates that the Reubenites, the Gadites, and the half-tribe of Manasseh will do it. Alternate translation: [we will put to death]
1:18	m66s		rc://*/ta/man/translate/figs-abstractnouns	יוּמָ֑ת	1	If your language does not use an abstract noun for the idea of **death**, you could express the same idea with an active verb or in some other way that is natural in your language. Alternate translation: [we will kill]
1:18	zez7		rc://*/ta/man/translate/figs-doublet	חֲזַ֥ק וֶ⁠אֱמָֽץ	1	See how you translated the phrase **be strong and be courageous** in [Joshua 1:6](../01/06.md).
